username,date,tweet,mentions
abhinavamukhrje,09-06-2020,"Hello Team, in spite of repeated requests, Rs. 99/- charges for caller tune (which was never requested for) is already deducted from balance and current balance went to negative. What kind of unprofessional service is this?",['vodafonein']
leoharimohan84,09-06-2020,"Hi 
It a long trail of mails and several calls to care Department. Forcefully putting subscription arrears in my bill. You can contact for more on: +918950156201",['vodafonein']
rajeshsinghse10,09-06-2020,@VodafoneIN I have an issue about my bill charges??,['vodafonein']
pramodchandrank,09-06-2020,"After one year suddenly someone has woke up & raising a complaint & issuing legal notice for Rs.304. @VodafoneIN I have shared the payment proof earlier.
Do you want to harass me for keeping other 3 connections !",['vodafonein']
rahulva50991518,09-06-2020,No response till now from your end.. Why don't you accept that you guys don't have any proper documentation @TRAI @rsprasad @Vodafone_CEO @Secretary_DoT @jagograhakjago @ConsumerCourt_,"['vodafonein', 'trai', 'rsprasad', 'vodafone_ceo', 'secretary_dot', 'jagograhakjago', 'consumercourt_']"
karikk17,09-06-2020,I am aware of this chor company and so imported my other number long back and would want to port this one too but unfortunately I have recharged it and they arenât refunding,"['sourabh_aviator', 'vodafonein']"
karikk17,09-06-2020,And the number that I recharged recently which is still having Vodafone network is showing negative balance ... are u ashamed @VodafoneIN ? @MumbaiPolice,"['vodafonein', 'mumbaipolice']"
chiragchande,09-06-2020,"@VodafoneIN please do look into the mail subjected ""About Refund of Security Deposit For Mobile No(s). 9825139516 and two 2 Others (+91 96787629516 and +91 9687627516)""

 Thanks",['vodafonein']
khursheed_rbl,09-06-2020,"@VodafoneIN are looting people, consumer plan changed during lockdown wdout any call to me and I have to pay having no other option!! Its the drawback of having postpaid? Or punishment of having it?",['vodafonein']
jeet1504,09-06-2020,"@VodafoneIN @PrimeVideoIN 
Team, need urgent help from both of you. I just purchased a new device and trying login to my Prime account, however, it is again asking to purchase the prime membership. I had already renewed my prime membership in Mar 2020.","['vodafonein', 'primevideoin']"
tige7r_,09-06-2020,I make my mind clear. Porting my number  is not an option to have better services.,"['rahul_singrauli', 'vodafonein', 'trai']"
uint88,09-06-2020,@VodafoneIN Is there a way to test REDX postpaid plan without incurring the exit cost? I just want to see how it performs when comparing to my existing Vodafone postpaid plan before accepting the contract.,['vodafonein']
silentluverak,09-06-2020,@VodafoneIN Can you get me the clarity and ensure that all the benefits mentioned in the screenshot shared over DM are applied to the account asap.. Don't loot the customer with malpractices.,['vodafonein']
jatinjkothari,09-06-2020,@VodafoneIN My Vodafone Not Showing Current Plan Details properly. Few Days Back changed my plan without prior permission/ intimation. No Proper Info Means All Mess and Wrongly Charging. Why No Clarity ??,['vodafonein']
pk_faith,09-06-2020,@VodafoneIN this is regarding the connection a complaint where in the existing plan has been changed without informing the customer and on repeated complaint still issue is unsolved. Please help.,['vodafonein']
ajoyzx,09-06-2020,@ICICIBank @ICICIBank_Care waiting for response as my transaction is NOT credited back to my account for request SR680133877.. 45 days It was done on 23rd April to telcom thugs @VodafoneIN worst ever exp @DoT_India 45 days n unsuccessful recharge is not r,"['icicibank', 'icicibank_care', 'vodafonein', 'dot_india']"
rahul_ch0059,09-06-2020,Since 2018 I am getting unpaid bill amount which is paid already . I belive it's time to port.,['vodafonein']
tweetsajal,09-06-2020,"Send me a copy of March 2020 bill via email, as the link you provided in your bill email does not work. Also note that cannot I download Vodafone India app via Play Store in Australia due to regional availability restrictions.",['vodafonein']
munishb,09-06-2020,Why don't you pay to a friend in India and he'll pay your bill,"['mithareraghav', 'vodafonein', 'idea_cares']"
nobuddyofficial,09-06-2020,"I already DM my number 7 days back still dint received a call. 
Jab tak call nahi aaya payment nahi karunga. 
Hadd ho gayi hai ab to",['vodafonein']
deepans32365394,09-06-2020,@VodafoneIN why your agents is not reply my DM. I want my failed transaction money back.,['vodafonein']
writingdoll,09-06-2020,"@VodafoneIN
 after 3 months of complaining, sending messages and long talks with your team (I have recorded all) you BLOODY SEND ME THE SAME BILL. WRITTEN REQUEST court mein doon? Ya toh tum log pagal ho ya tum consumer ko pagal samajhte ho. Mental ho?  h",['vodafonein']
writingdoll,09-06-2020,"@VodafoneIN
 after 3 months of complaining, sending messages and long talks with your team (I have recorded all) you BLOODY SEND ME THE SAME BILL. WRITTEN REQUEST court mein doon? Ya toh tum log pagal ho ya tum consumer ko pagal samajhte ho. Mental ho?",['vodafonein']
writingdoll,09-06-2020,"@VodafoneIN after 3 months of complaining, sending messages and long talks with your team (I have recorded all) you BLOODY SEND ME THE SAME BILL. WRITTEN REQUEST court mein doon? Ya toh tum log pagal ho ya tum consumer ko pagal samajhte ho. Mental ho?",['vodafonein']
yogesh033,09-06-2020,"Sir you have been looking into it for so long , it is 3 time i have tweted for it after visiting your store twice. It is almost 20 days my services are deactivated.... how long you will take just to resume my services..?? Every time i just receive  this auto generated msg...",['vodafonein']
mithareraghav,09-06-2020,"I'm currently in UK and not able to pay the bill online. Is there any alternative? please suggest.  (I had my direct debt not sure why it is not deducted from it, received a mail stating bill is not paid)

@VodafoneIN @idea_cares pic.twitter.com/crowRS4TGk","['vodafonein', 'idea_cares']"
vijayaramaniyer,09-06-2020,"this is how the burglary continues..  You cant give me a precise answer. 
My daya has been never on,  nor have i downloaded anything from ur network as i already have a Jio primary sim.. Kindly show me a statemwnt where u claim my downloads..  Dont cheat.",['vodafonein']
krunal061298,09-06-2020,@VodafoneIN  you doesn't have any corrrect data.? Your records is not true today is 9th June so it's the common sense that August will come next to next month. First of all you need to save logical data.,['vodafonein']
krunal061298,09-06-2020,@VodafoneIN @Idea  I got this response from Vodafone and Tina is  telling me that you has been done your recharge on 26 August 2020. First of all they even don't know this is the Jun month going on and August will arrive after next to next month. how can ,"['vodafonein', 'idea']"
im_ankit15722,09-06-2020,"@VodafoneIN Hi Team, since last three months I have been getting highly unexpected bill from you meanwhile I have tried to call several times to but no one is responding. This is very pathetic experience I'm feeling now.",['vodafonein']
gowtham_gururaj,09-06-2020,"@VodafoneIN  I have been charged 7rs for unknown reasons.please find the mesaage snapshot attached, received from ideaCMS. Also no proper justification gave by customer support.
I didnt even downloaded anything from sk_Mobi. Please resolve this issue ASAP",['vodafonein']
amitkum40037556,09-06-2020,"@VodafoneIN 
I paid as I need it urgently but even after paying services are not started yet , I called executive many times but she didn't provided me exact solution & later her number switched off. 
Very pathetic service as I lost so much of my importan",['vodafonein']
amitkum40037556,09-06-2020,"@VodafoneIN As this number is very important to me , in this pandemic situation I risked my health & went to Delhi(Vodafone Store,Nirman Vihar) to get it rectified , There the executive gave me new sim & told if you pay Rs.250 it will be activated within ",['vodafonein']
ashish1482,09-06-2020,"@VodafoneIN @AdityaBirlaGrp @rsprasad @ZeeBusiness @CNBC @CNBC_Awaaz @TRAI Prasad Sir,
wd like to request u to kindly waive fees -58k crore to #vodaidea so that they don't charge anything they like to charge.they hav charged me consecutively without use s","['vodafonein', 'adityabirlagrp', 'rsprasad', 'zeebusiness', 'cnbc', 'cnbc_awaaz', 'trai']"
deepak01577,09-06-2020,"@VodafoneIN 

Complaint was registeted but received this message today.
 Hello! Your Payment not Updated related complaint for 9XXXXXXXX7 with reference number C003-68551579135 is resolved. If you are not satisfied, dial 198 to log an appeal.
From last tw",['vodafonein']
svsiddh4,09-06-2020,"Now I don't need refund back, u stole  like always. I will not suggest any one to buy Vodafone & try to show reality to other new buyers.",['vodafonein']
smruti1486,09-06-2020,Thank you and yesterday afternoon they have activated the same..but I have one question to Vodafone after making payment how come itâs showing outstanding in your system.. Vodafone took 25 days to update payment..itâs a corporate account,['vodafonein']
svsiddh4,09-06-2020,"@VodafoneIN 
Hello, 
       Guys this is bullshit services by vodafone are making flash messages & deduct some amount without unknowingly u like beggars &  this amount will non refundable even ur not using this any more with out any usage. This happen to ",['vodafonein']
krunal061298,09-06-2020,@VodafoneIN @Idea fed upp.. I still doesn't received any response of my issue from any authorised person of vodafone. They fooled me. first they send me best offers and afterwards they didn't give me same benifits in recharge of â¹555. Why? There is not ,"['vodafonein', 'idea']"
kushkum85834776,09-06-2020,"After changing prepaid to postpaid, I am facing a lot of issue specially in bill amount I have raised multiple time request but no proper response. I am took 299 plan but they charged   490 Rs I don't know how they calculated.",['vodafonein']
shwetamohite17,09-06-2020,@VodafoneIN @amazonIN My amazon Prime has been automatically activated by Vodafone and I have been charged Rs 999/-for the same. I sent an SMS to stop but I got a msg saying  its already been renewed an will be able to discontinue Prime in 2021,"['vodafonein', 'amazonin']"
iam_jainmayur,09-06-2020,Still not received my money,['vodafonein']
sid540580,09-06-2020,"@VodafoneIN how to deactivate Value added service of manoranjan?
Please guide.",['vodafonein']
bonidutta01,09-06-2020,@VodafoneIN No reply from 5th June.... I think you want to lose your old customer...,['vodafonein']
santoshwagari,09-06-2020,this is not my numberÂ 8007761585 and I received demand notice.I'm getting emails and how the hell someone can use my name and my email id but with a different resident address to get a sim card.someone has used my documents to get a sim card. @VodafoneIN pls help.,['vodafonein']
viveksrivastva,09-06-2020,"anything left to be said. 

Kindly inform me my approx current payable amount. at least this you can provide easily.

@VodafoneIN howz the things at your side now a days????  pic.twitter.com/qN2A9f35ed","['airtel_presence', 'vodafonein']"
mtazimwarsi,09-06-2020,@VodafoneIN Is there any charge on SIM upgradation from 3G to 4G and how much is the charge??,['vodafonein']
aparnachess,09-06-2020,It's June now and you send me another payment bill 3 months after settling your accounts??,['vodafonein']
